item_id,title,year,source_url,local_file,status
0405f4f9179c4c18a2e44d996ddef4c9,Afluencia_Metro_2019.xlsx,2019,https://www.arcgis.com/sharing/rest/content/items/0405f4f9179c4c18a2e44d996ddef4c9/data,2019_afluencia_metro_2019_xlsx_0405f4f9179c4c18a2e44d996ddef4c9.xlsx,downloaded
a8c963d1b8684272a257d64eb3d86850,Afluencia_Metro.xlsx,2020,https://www.arcgis.com/sharing/rest/content/items/a8c963d1b8684272a257d64eb3d86850/data,2020_afluencia_metro_xlsx_a8c963d1b8684272a257d64eb3d86850.xlsx,downloaded
b2fb60548cbe4e52bb740bcf3973c4cc,Afluencia_2021.xlsx,2021,https://www.arcgis.com/sharing/rest/content/items/b2fb60548cbe4e52bb740bcf3973c4cc/data,2021_afluencia_2021_xlsx_b2fb60548cbe4e52bb740bcf3973c4cc.xlsx,downloaded
aac05f4fddac43bb9243032425286516,Afluencia_2022.xlsx,2022,https://www.arcgis.com/sharing/rest/content/items/aac05f4fddac43bb9243032425286516/data,2022_afluencia_2022_xlsx_aac05f4fddac43bb9243032425286516.xlsx,downloaded
bd6db05146a2497f8422ef8a0ad6679b,Afluencia_2023.xlsx,2023,https://www.arcgis.com/sharing/rest/content/items/bd6db05146a2497f8422ef8a0ad6679b/data,2023_afluencia_2023_xlsx_bd6db05146a2497f8422ef8a0ad6679b.xlsx,downloaded
c95ce49d3359439198ce8989d9a8fdec,Afluencia_Metro_2024.xlsx,2024,https://www.arcgis.com/sharing/rest/content/items/c95ce49d3359439198ce8989d9a8fdec/data,2024_afluencia_metro_2024_xlsx_c95ce49d3359439198ce8989d9a8fdec.xlsx,downloaded
c8524aafcc7743daa16e68d893b8a29d,Afluencia_Metro_2025.xlsx,2025,https://www.arcgis.com/sharing/rest/content/items/c8524aafcc7743daa16e68d893b8a29d/data,2025_afluencia_metro_2025_xlsx_c8524aafcc7743daa16e68d893b8a29d.xlsx,downloaded
