zone_id,municipality,access_screen,nearest_charger_min,nearest_charger_km,slope_mean_pct,home_charging_constraint,poverty_2024,disadvantage_screen
131,Medellín,0.09647384352580626,25.53169130442078,11.914789275396362,51.12682937331538,0.7006718089076884,24.88,1.0
431,Medellín,0.24336486089516804,17.284137262472687,8.065930722487254,36.97974555582243,0.7006718089076884,11.44,0.6812964457505681
374,Medellín,0.289879360003887,12.414932165678886,5.793635010650147,35.65313449107639,0.7006718089076884,11.75,0.65262463423328
351,Medellín,0.32593389404615214,13.666210518598833,6.377564908679455,17.036497533285562,0.7006718089076884,10.08,0.6228423055805933
38,Medellín,0.3921835694964561,5.484586441316194,2.559473672614224,25.346960387477978,0.7006718089076884,20.93,0.6000799875754987
138,Medellín,0.3232633706646357,12.029439087777108,5.61373824096265,29.169520801197706,0.7006718089076884,11.75,0.5927400115700856
43,Medellín,0.4011370744835258,4.265528188970845,1.9905798215197277,50.22392712983985,0.7006718089076884,20.93,0.5888691255295095
49,Medellín,0.41320114509729894,5.891296928027438,2.749271899746138,32.79884291064969,0.7006718089076884,20.93,0.5856758437560369
